	X222	X223	X224	X225	X226	X228	X230	X231	X232	X233	X234	X235	X236	X237	X238	X239	X240	X241	X242	X243	X244	X245	X246	X247	X248	X249	X250
bOTU_413	0	794.7279789	257.4705521	81.2134247	139.0204508	121.041364	127.6528557	371.1123569	196.0582647	0	0	142.7445993	393.4363608	490.7636007	0	571.0225129	1573.650158	874.3802794	291.1093545	765.2479475	0	433.9440885	0	86.70428897	375.9218164	2588.25197	0
bOTU_1173	0	618.1217614	257.4705521	649.7073976	0	0	0	123.704119	0	334.4237428	0	142.7445993	688.5136314	98.15272014	0	951.7041882	555.405938	680.0735506	873.3280634	860.903941	195.4355816	260.3664531	850.5893825	780.3386007	2631.452715	761.2505793	685.0901367
bOTU_578	0	88.30310877	171.6470347	81.2134247	139.0204508	968.3309121	382.9585672	494.8164759	98.02913233	334.4237428	444.7691677	0	3049.131796	1963.054403	960.4257042	2474.430889	1851.353127	4954.821583	4948.859026	3539.271757	1172.613489	4686.596155	1913.826111	173.4085779	2180.346535	3654.00278	4567.267578
bOTU_1224	0	353.2124351	944.0586909	243.6402741	1112.163606	2783.951372	1021.222846	989.6329518	1372.407853	836.059357	593.0255569	713.7229963	295.0772706	196.3054403	0	190.3408376	277.702969	0	97.03645149	95.65599344	195.4355816	347.1552708	0	0	0	1674.751274	0
bOTU_2226	195.664304	1236.243523	1201.529243	4547.951783	139.0204508	0	0	123.704119	0	167.2118714	0	0	98.3590902	2061.207123	137.203672	1427.556282	833.108907	1262.993737	97.03645149	286.9679803	390.8711631	0	0	0	150.3687266	304.5002317	76.1211263
bOTU_640	0	1147.940414	85.82351736	406.0671235	6394.940735	5325.820017	7659.171345	2968.898855	3627.077896	3845.873042	3409.896952	856.4675956	1868.822714	1570.443522	686.0183602	666.1929317	925.6765634	3691.827846	1164.437418	1434.839902	97.71779078	1562.198718	1488.531419	346.8171559	751.8436328	1370.251043	1065.695768
bOTU_903	0	2737.396372	1115.705726	2923.683289	0	968.3309121	382.9585672	618.5205949	1176.349588	1003.271228	1186.051114	570.9783971	295.0772706	392.6108806	1097.629376	1046.874607	647.9735944	194.3067287	291.1093545	286.9679803	97.71779078	86.78881769	106.3236728	0	0	0	76.1211263
bOTU_1564	0	88.30310877	0	81.2134247	0	121.041364	255.3057115	123.704119	0	0	148.2563892	0	98.3590902	98.15272014	0	571.0225129	92.56765634	194.3067287	291.1093545	191.3119869	195.4355816	260.3664531	1594.855092	1040.451468	451.1061797	152.2501159	1903.028158
bOTU_13092	0	4150.246112	85.82351736	1136.987946	695.1022539	242.082728	765.9171345	3340.011212	1078.320456	334.4237428	444.7691677	142.7445993	295.0772706	196.3054403	0	0	185.1353127	194.3067287	194.072903	0	0	0	106.3236728	0	300.7374531	0	76.1211263
bOTU_667	0	88.30310877	257.4705521	81.2134247	139.0204508	0	382.9585672	0	294.087397	0	0	285.4891985	491.795451	392.6108806	274.4073441	571.0225129	370.2706254	485.7668219	388.145806	382.6239738	0	260.3664531	106.3236728	0	75.18436328	456.7503476	152.2422526
bOTU_347	1173.985824	353.2124351	429.1175868	81.2134247	139.0204508	0	510.611423	494.8164759	588.174794	334.4237428	0	570.9783971	0	98.15272014	274.4073441	190.3408376	92.56765634	194.3067287	291.1093545	95.65599344	781.7423262	0	318.9710185	0	75.18436328	0	152.2422526
bOTU_2019	0	264.9093263	0	162.4268494	695.1022539	0	765.9171345	123.704119	392.1165293	167.2118714	148.2563892	285.4891985	196.7181804	1275.985362	137.203672	190.3408376	370.2706254	97.15336437	679.2551605	286.9679803	0	86.78881769	0	0	75.18436328	0	0
bOTU_1275	97.83215198	0	0	0	278.0409015	242.082728	382.9585672	494.8164759	1274.37872	334.4237428	296.5127785	285.4891985	295.0772706	98.15272014	137.203672	95.17041882	370.2706254	97.15336437	97.03645149	95.65599344	488.5889539	694.3105415	106.3236728	0	0	152.2501159	228.3633789
bOTU_702	0	353.2124351	0	0	556.0818031	605.2068201	255.3057115	123.704119	1176.349588	1003.271228	148.2563892	999.2121949	295.0772706	588.9163208	1372.03672	475.8520941	185.1353127	680.0735506	291.1093545	382.6239738	0	86.78881769	106.3236728	0	0	0	0
bOTU_965	0	0	171.6470347	81.2134247	0	0	127.6528557	0	0	0	148.2563892	285.4891985	295.0772706	1374.138082	1509.240392	951.7041882	370.2706254	680.0735506	1455.546772	1052.215928	390.8711631	1388.621083	106.3236728	260.1128669	75.18436328	0	304.4845052
bOTU_758	97.83215198	1766.062175	85.82351736	162.4268494	695.1022539	121.041364	765.9171345	1979.265904	3921.165293	1170.4831	1186.051114	0	4721.23633	0	2332.462425	571.0225129	740.5412507	97.15336437	97.03645149	95.65599344	195.4355816	781.0993592	106.3236728	0	0	0	152.2422526
bOTU_593	0	264.9093263	0	243.6402741	1390.204508	605.2068201	638.2642787	1113.337071	784.2330586	501.6356142	1334.307503	428.2337978	491.795451	98.15272014	274.4073441	95.17041882	92.56765634	0	194.072903	0	684.0245354	607.5217238	106.3236728	0	0	609.0004634	0
bOTU_1311	293.4964559	3797.033677	2059.764417	3004.896714	3892.572622	3268.116828	2042.445692	2597.786499	5979.777072	4849.14427	4002.922509	2283.913588	98.3590902	392.6108806	0	380.6816753	1203.379532	1262.993737	194.072903	95.65599344	0	0	0	86.70428897	0	0	0
bOTU_597	0	88.30310877	343.2940694	162.4268494	1946.286311	8836.019573	1531.834269	1731.857666	1862.553514	1003.271228	1037.794725	285.4891985	196.7181804	1177.832642	0	2284.090052	2036.488439	291.4600931	194.072903	382.6239738	0	520.7329061	212.6473456	0	0	1370.251043	0
bOTU_935	0	3620.42746	257.4705521	1705.481919	0	121.041364	0	247.408238	0	0	148.2563892	142.7445993	983.590902	1374.138082	0	1998.578795	2221.623752	777.226915	97.03645149	573.9359607	293.1533723	607.5217238	106.3236728	86.70428897	0	304.5002317	0
bOTU_3394	97.83215198	264.9093263	171.6470347	243.6402741	139.0204508	0	382.9585672	123.704119	0	0	444.7691677	285.4891985	393.4363608	392.6108806	274.4073441	380.6816753	370.2706254	485.7668219	0	191.3119869	0	347.1552708	744.2657097	86.70428897	526.290543	0	304.4845052
bOTU_570	0	529.8186526	0	162.4268494	1251.184057	1815.62046	1021.222846	2350.378261	1176.349588	1003.271228	1779.076671	570.9783971	2163.899984	1177.832642	1646.444064	1903.408376	1481.082501	971.5336437	1164.437418	860.903941	97.71779078	1128.25463	212.6473456	0	75.18436328	609.0004634	76.1211263
bOTU_1440	0	529.8186526	171.6470347	243.6402741	556.0818031	605.2068201	893.5699902	123.704119	686.2039263	501.6356142	889.5383354	142.7445993	196.7181804	196.3054403	274.4073441	380.6816753	0	97.15336437	582.218709	286.9679803	0	86.78881769	318.9710185	0	150.3687266	152.2501159	532.8478841
bOTU_1974	195.664304	441.5155439	343.2940694	812.134247	278.0409015	0	127.6528557	247.408238	294.087397	0	148.2563892	428.2337978	295.0772706	392.6108806	0	95.17041882	185.1353127	680.0735506	388.145806	382.6239738	0	260.3664531	106.3236728	0	0	0	0
bOTU_1826	0	0	0	0	139.0204508	726.2481841	0	247.408238	294.087397	501.6356142	296.5127785	142.7445993	2655.695435	687.069041	960.4257042	666.1929317	1388.514845	1360.147101	1843.692578	956.5599344	488.5889539	1128.25463	425.2946913	0	300.7374531	456.7503476	76.1211263
bOTU_5462	97.83215198	88.30310877	0	81.2134247	278.0409015	0	127.6528557	494.8164759	196.0582647	167.2118714	148.2563892	0	0	196.3054403	137.203672	0	277.702969	0	194.072903	95.65599344	0	173.5776354	425.2946913	173.4085779	225.5530898	152.2501159	761.211263
fOTU_6	6031.175074	216.8207488	4757.556895	0	496.3962515	0	0	0	0	0	0	0	0	554.6573982	259.8661623	1288.932496	216.566321	485.2146413	0	405.5159241	0	642.4750284	0	947.583112	593.784717	0	740.0916339
fOTU_4	85642.68606	133778.402	15594.21427	20892.31622	28294.58634	61333.83236	49347.81614	11317.36441	18404.01905	53994.97316	56242.54749	20943.09901	272453.0984	80979.98014	395776.1651	333649.3831	749102.9043	62107.47409	125557.6515	364558.8157	260124.2727	382915.1169	14817.01046	122238.2214	125585.4677	764151.743	112617.277
fOTU_24	402.0783383	216.8207488	440.5145273	0	0	1877.566297	0	342.9504366	0	10798.99463	1719.204509	506.6878792	0	0	259.8661623	0	433.132642	0	0	811.0318481	2324.844542	0	0	0	1781.354151	0	370.045817
fOTU_149	2010.391691	216.8207488	0	0	0	0	421.7762064	0	0	171.4126132	736.8019322	675.5838389	589.0877803	554.6573982	1039.464649	0	1515.964247	485.2146413	127.5992393	811.0318481	258.3160602	2891.137628	151.1939843	4106.193485	890.6770756	2195.838342	616.7430283
fOTU_13	1206.235015	8022.367706	0	1798.676231	5956.755018	11891.25321	3514.80172	6859.008733	12077.6375	20226.68836	6876.818034	6924.734349	4712.702242	996164.6872	9874.914166	11416.25925	24255.42795	16982.51245	3827.977179	15815.12104	4649.689084	13170.73808	1360.745859	2526.888299	0	1646.878757	0
fOTU_15	4824.940059	616855.0303	13567.84744	2075.395651	405390.2721	88871.47139	53003.20993	156728.3495	129978.3845	400248.4518	121572.3188	59282.48186	53017.90023	1663.972195	230501.2859	119318.3224	5847.290667	727.821962	3189.980982	0	33839.40389	1927.425085	907.1639057	0	0	1646.878757	123.3486057
fOTU_36	1206.235015	0	88.10290546	0	0	0	0	1714.752183	0	171.4126132	0	0	2650.895011	2773.286991	1559.196974	1288.932496	3465.061136	2183.465886	2551.984786	4055.159241	516.6321205	2248.662599	755.9699214	1263.444149	5640.954812	37329.25181	2590.320719
fOTU_1	4422.861721	55722.93244	5990.997571	23382.791	11251.64837	46313.30199	20526.44204	161186.7052	17541.33065	26568.95505	107081.8808	85123.5637	53606.98801	56020.39722	90953.15679	63710.09192	84027.73255	69143.08639	80515.11999	131792.6753	78528.08232	129458.7182	66827.74105	273535.6583	152008.8876	251972.4497	161586.6734
fOTU_84	15681.05519	116215.9214	0	15219.5681	496.3962515	625.8554323	421.7762064	2400.653057	2300.502381	1714.126132	5403.21417	2026.751517	0	554.6573982	1299.330811	1288.932496	1515.964247	242.6073207	0	811.0318481	1291.580301	642.4750284	1360.745859	2526.888299	3859.600661	2744.797928	863.4402396
fOTU_57	4824.940059	216.8207488	0	0	1985.585006	0	0	3086.55393	0	685.6504528	4666.412237	844.4797986	0	7765.203575	779.5984868	3866.797487	22089.76474	485.2146413	2041.587829	2027.57962	32547.82359	13491.9756	1209.551874	0	2375.138868	4940.63627	1110.137451
fOTU_22	402.0783383	2818.669734	0	0	18697.59214	134558.9179	22916.50721	2743.603493	39971.22887	32568.39651	47155.32366	43575.15761	15316.28229	24959.58292	79778.91182	62052.893	32051.81551	27899.84188	37769.37483	112327.911	61220.90628	46258.20205	1663.133827	947.583112	7422.308963	55993.87772	1356.834662
fOTU_17	2412.47003	0	0	1798.676231	496.3962515	0	0	342.9504366	0	514.2378396	0	0	0	554.6573982	0	0	0	0	0	0	0	0	0	0	890.6770756	0	123.3486057
fOTU_1001	0	0	0	0	0	0	3374.209651	342.9504366	287.5627976	0	0	0	0	0	0	0	0	485.2146413	0	0	0	0	1965.521796	2526.888299	593.784717	2195.838342	1973.577691
fOTU_5	1608.313353	216.8207488	0	0	0	0	0	0	0	0	0	0	0	0	2338.79546	1657.198923	0	242.6073207	0	0	0	963.7125426	0	9159.970082	593.784717	1097.919171	1973.577691
fOTU_234	0	0	704.8232436	0	0	0	140.5920688	0	0	0	0	0	0	554.6573982	1299.330811	184.1332137	1082.831605	0	5359.16805	1216.547772	0	18310.53831	0	0	0	4391.676684	3207.063747
fOTU_8	4422.861721	1517.745242	2026.366825	0	165.4654172	0	0	685.9008733	287.5627976	514.2378396	0	168.8959597	7069.053364	10538.49057	35081.93191	15098.92352	23605.72899	5579.968375	29475.42428	42173.6561	53729.74053	30517.56385	302.3879686	631.7220746	2078.24651	35133.41347	1726.880479
fOTU_2	8845.723442	1734.56599	0	1798.676231	137501.7617	6884.409755	8435.524127	0	287.5627976	7027.917142	5157.613526	844.4797986	294.5438901	4437.259186	0	184.1332137	216.566321	1213.036603	127.5992393	0	258.3160602	321.2375142	0	0	593.784717	0	493.3944226
fOTU_62	1608.313353	1084.103744	0	0	0	0	0	1714.752183	862.6883928	0	982.4025763	0	589.0877803	554.6573982	0	3498.531059	866.265284	2183.465886	1148.393154	59610.84084	1033.264241	3212.375142	1058.35789	0	593.784717	2744.797928	0
fOTU_11	1608.313353	6721.443213	12951.1271	1106.87768	5625.824184	25660.07272	14340.39102	7544.909606	4313.441964	10798.99463	9578.425119	2871.231315	14138.10673	20522.32373	14552.50509	29461.31418	31835.24919	2668.680527	3445.179461	19059.24843	4649.689084	17346.82577	1965.521796	4737.91556	2968.923585	6587.515026	2096.926296
fOTU_34	0	0	0	0	661.8616687	625.8554323	4077.169995	0	2012.939583	0	30454.47987	506.6878792	0	0	0	368.2664273	36599.70825	0	0	7299.286633	0	321.2375142	0	0	0	12077.11088	0
fOTU_603	0	216.8207488	0	0	0	0	0	0	0	0	0	0	0	554.6573982	1819.063136	9022.527469	216.566321	0	1531.190871	1622.063696	774.9481807	2248.662599	453.5819529	1895.166224	2078.24651	1646.878757	0
fOTU_7	0	1517.745242	17356.27237	830.1582603	7776.874607	37551.32594	13215.65447	16461.62096	26743.34018	17655.49916	42980.11271	5404.670711	7363.597254	14975.74975	4417.724759	13257.59138	11478.01501	53131.00323	53846.87898	49067.42681	76203.23777	88340.31641	80737.58761	301331.4296	66503.88831	360666.4477	243243.4504
fOTU_753	0	216.8207488	0	0	165.4654172	1251.710865	13215.65447	0	575.1255952	5142.378396	1719.204509	6418.04647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_536	0	2601.848986	0	0	22503.29674	14394.67494	21791.77066	39439.30021	23867.7122	14741.48474	27507.27214	7769.214147	70985.07753	15530.40715	519.7323245	1841.332137	6496.98963	727.821962	0	0	516.6321205	642.4750284	151.1939843	315.8610373	0	2744.797928	0
fOTU_85	804.1566766	867.2829952	704.8232436	276.7194201	0	0	0	0	10352.26071	171.4126132	0	844.4797986	589.0877803	554.6573982	9615.048004	1841.332137	6496.98963	0	12504.72545	10948.92995	35905.93237	11243.313	907.1639057	1895.166224	4156.493019	14272.94922	6537.4761
fOTU_12	1608.313353	5203.697971	3171.704596	0	8769.66711	0	281.1841376	0	0	0	245.6006441	168.8959597	11192.66783	1109.314796	14032.77276	25226.25027	14726.50983	0	23350.66079	8921.350329	128641.398	15419.40068	0	315.8610373	0	139984.6943	863.4402396
fOTU_111	0	216.8207488	0	0	11582.5792	3755.132594	0	0	29331.40535	12513.12076	66066.57326	57931.31419	0	0	0	0	3465.061136	0	0	0	0	0	2267.909764	0	0	0	0
fOTU_51	43424.46053	650.4622464	0	1245.23739	0	625.8554323	0	0	0	0	0	0	4418.158352	554.6573982	2078.929298	368.2664273	216.566321	0	127.5992393	4866.191089	1291.580301	642.4750284	0	631.7220746	1781.354151	1097.919171	8387.705185
fOTU_1277	0	0	0	0	0	0	0	0	0	0	0	0	5890.877803	2773.286991	3638.126272	4235.063914	6713.555951	6550.397658	6507.561204	4055.159241	8266.113928	5139.800227	5896.565387	0	0	0	123.3486057
fOTU_18	4824.940059	7805.546957	616.7203382	13282.53216	21675.96965	7510.265187	45551.83029	2057.70262	2012.939583	39767.72626	2456.006441	844.4797986	1178.175561	554.6573982	0	920.6660683	1515.964247	0	382.7977179	405.5159241	774.9481807	0	453.5819529	2526.888299	0	3842.717099	0
fOTU_411	804.1566766	433.6414976	176.2058109	0	992.792503	0	421.7762064	685.9008733	862.6883928	1028.475679	245.6006441	0	0	1663.972195	1039.464649	368.2664273	5847.290667	2911.287848	5614.366529	811.0318481	1291.580301	5139.800227	8920.445073	0	0	4391.676684	0
fOTU_134	0	867.2829952	88.10290546	0	0	0	0	0	0	0	982.4025763	0	883.6316704	0	1559.196974	184.1332137	3465.061136	0	0	0	0	1606.187571	0	0	593.784717	0	493.3944226
fOTU_82	402.0783383	433.6414976	0	0	0	0	0	2057.70262	0	342.8252264	0	0	18261.72119	142546.9513	8055.85103	17676.78851	84460.86519	5337.361055	1148.393154	13382.02549	213885.6979	12849.50057	7710.893199	40114.35174	13063.26377	91127.29119	3947.155381
fOTU_9	402.0783383	34257.67831	176.2058109	0	6287.685853	8761.976052	14480.98308	78535.64999	40546.35446	40281.9641	70978.58614	22294.26668	212366.1448	92073.12811	87055.16436	128524.9831	461935.9627	405396.8328	160519.843	632199.3256	270973.5472	268233.3244	395523.4629	488637.0247	169525.5367	1151168.251	198221.2093
fOTU_126	0	0	8369.776018	0	0	0	0	0	0	0	982.4025763	0	883.6316704	3327.944389	18970.22985	5708.129623	1949.096889	242.6073207	4083.175657	1216.547772	20148.6527	6745.987798	0	0	296.8923585	548.9595855	8141.007973
fOTU_211	0	0	0	0	5956.755018	0	562.3682751	2400.653057	2875.627976	2742.601811	5157.613526	2533.439396	0	0	0	0	0	0	0	0	258.3160602	0	0	0	0	0	0
fOTU_232	0	0	0	0	3309.308343	0	0	0	0	0	0	0	0	0	0	368.2664273	0	8976.470865	5614.366529	1216.547772	12915.80301	12528.26305	0	0	0	548.9595855	123.3486057
fOTU_1094	0	0	0	0	0	0	0	0	0	0	0	0	3239.982792	554.6573982	1559.196974	3866.797487	1515.964247	970.4292827	0	811.0318481	0	642.4750284	0	1263.444149	0	0	123.3486057
fOTU_342	0	1300.924493	0	0	2812.912092	625.8554323	0	4458.355676	19554.27024	24169.17846	14244.83736	21618.68285	294.5438901	0	259.8661623	1104.799282	649.698963	1213.036603	0	1216.547772	2066.528482	0	2267.909764	1263.444149	0	0	123.3486057
fOTU_92	804.1566766	7155.08471	7400.644058	4150.791301	9762.459613	4380.988026	4077.169995	4458.355676	2875.627976	4113.902717	10069.62641	13004.9889	5007.246132	4437.259186	8835.449517	40141.04058	1515.964247	11645.15139	1148.393154	9326.866253	4133.056964	9958.36294	1209.551874	2842.749336	890.6770756	3842.717099	3823.806775
fOTU_667	0	1084.103744	0	0	0	0	0	0	0	0	0	0	0	0	0	184.1332137	216.566321	0	127.5992393	2027.57962	258.3160602	0	3326.267654	4106.193485	593.784717	0	0
fOTU_23	804.1566766	0	0	0	1985.585006	0	281.1841376	0	0	10627.58202	0	0	0	0	0	552.399641	0	0	0	405.5159241	1549.896361	0	0	0	0	0	616.7430283
fOTU_65	1206.235015	0	1585.852298	0	1654.654172	0	0	0	0	171.4126132	0	0	0	0	0	0	0	0	2041.587829	0	0	4497.325199	0	3790.332448	0	0	740.0916339
fOTU_99	804.1566766	0	0	0	0	0	0	0	0	0	0	0	0	1663.972195	0	552.399641	433.132642	485.2146413	765.5954357	405.5159241	774.9481807	0	0	1895.166224	0	0	0
fOTU_133	1206.235015	216.8207488	0	0	11086.18295	3129.277161	10122.62895	1714.752183	2012.939583	857.0630661	982.4025763	1857.855557	0	554.6573982	0	0	216.566321	0	0	0	0	0	0	0	0	0	0
fOTU_52	4020.783383	7371.905459	0	8855.021443	0	2503.421729	1265.328619	0	5463.693154	171.4126132	6631.21739	1857.855557	6774.509473	9429.17577	1039.464649	12705.19174	35733.44296	3153.895169	17481.09578	50283.97458	19373.70452	5461.037741	8164.475151	14529.60772	2968.923585	30192.7772	2960.366536
fOTU_73	1608.313353	9323.292198	0	276.7194201	2151.050423	625.8554323	1124.73655	3429.504366	17253.76786	3428.252264	6140.016102	5742.462631	0	1663.972195	0	368.2664273	0	0	255.1984786	6893.770709	0	642.4750284	0	315.8610373	296.8923585	0	123.3486057
fOTU_10	402.0783383	216.8207488	0	16326.44578	0	0	0	0	0	171.4126132	736.8019322	168.8959597	0	0	259.8661623	368.2664273	0	0	255.1984786	0	0	0	0	0	23751.38868	0	0
fOTU_1090	0	0	0	0	2978.377509	0	281.1841376	1371.801747	1437.813988	171.4126132	0	337.7919195	0	554.6573982	0	0	4547.892741	727.821962	127.5992393	4055.159241	0	1606.187571	151.1939843	0	0	0	370.045817
fOTU_32	402.0783383	4770.056474	704.8232436	0	661.8616687	1877.566297	281.1841376	2743.603493	2012.939583	2399.776585	2456.006441	1182.271718	294.5438901	0	5976.921732	2025.46535	649.698963	14556.43924	1913.988589	49067.42681	87310.82836	3854.85017	3628.655623	315.8610373	1484.461793	1646.878757	740.0916339
fOTU_224	0	5637.339469	0	1383.5971	1323.723337	1877.566297	1687.104825	1028.85131	3738.316369	342.8252264	4912.012881	7938.110107	2945.438901	2773.286991	4157.858596	3682.664273	11478.01501	2668.680527	6379.961965	13382.02549	11107.59059	7388.462827	32960.28857	94442.45016	26126.52755	95518.96788	3083.715141
fOTU_498	0	867.2829952	17356.27237	0	3309.308343	4380.988026	2390.065169	1714.752183	0	0	0	0	0	2218.629593	0	0	0	0	0	0	0	642.4750284	0	0	296.8923585	10979.19171	0
fOTU_68	0	29704.44259	0	415.0791301	11417.11378	9387.831484	9982.036884	22634.72882	19266.70744	94105.52465	12525.63285	68402.86369	4712.702242	7210.546177	2078.929298	16571.98923	17541.872	1940.858565	3700.377939	7299.286633	3099.792723	2569.900114	1058.35789	6001.359709	296.8923585	15370.86839	370.045817
fOTU_41	39403.67715	1084.103744	264.3087164	4427.510721	0	0	0	0	575.1255952	171.4126132	982.4025763	0	0	0	1559.196974	1288.932496	0	2183.465886	255.1984786	0	0	0	907.1639057	1895.166224	0	548.9595855	246.6972113
fOTU_455	402.0783383	433.6414976	0	0	0	0	0	0	287.5627976	0	491.2012881	0	0	0	1299.330811	5339.863196	0	0	0	0	0	0	0	3474.471411	0	4391.676684	0
fOTU_182	0	0	0	0	330.9308343	0	0	0	0	514.2378396	0	0	1178.175561	4437.259186	6496.654057	3498.531059	11044.88237	14071.2246	5359.16805	53528.10198	41330.56964	25377.76362	4838.207497	5369.637634	17813.54151	35682.37306	8634.402396
fOTU_173	0	3252.311232	352.4116218	3320.633041	3805.704595	0	281.1841376	0	14090.57708	857.0630661	2701.607085	1520.063638	0	2218.629593	259.8661623	1288.932496	1082.831605	0	127.5992393	1622.063696	1549.896361	1284.950057	0	0	0	2195.838342	123.3486057
fOTU_485	804.1566766	1084.103744	1145.337771	2628.834491	1654.654172	625.8554323	0	342.9504366	5463.693154	8570.630661	1228.00322	2195.647476	0	1109.314796	779.5984868	552.399641	216.566321	0	0	2433.095544	0	963.7125426	0	947.583112	0	1097.919171	0
fOTU_220	0	1517.745242	0	0	827.3270859	1877.566297	281.1841376	2057.70262	23005.02381	10627.58202	100450.6634	29894.58487	589.0877803	0	0	0	4547.892741	0	0	0	0	0	0	0	0	0	0
fOTU_312	0	6070.980966	528.6174327	6364.546662	2151.050423	1251.710865	3655.393788	0	1150.25119	342.8252264	1473.603864	1520.063638	1472.719451	0	259.8661623	736.5328546	1515.964247	0	255.1984786	1622.063696	0	642.4750284	755.9699214	1895.166224	3859.600661	3293.757513	6784.173311
fOTU_78	0	1300.924493	0	0	0	0	0	0	287.5627976	0	0	0	589.0877803	26623.55512	0	4235.063914	1299.397926	485.2146413	255.1984786	401460.7648	1033.264241	0	35379.39232	10739.27527	3562.708302	11528.1513	0
fOTU_394	0	216.8207488	0	0	0	10639.54235	2952.433444	1371.801747	0	2571.189198	245.6006441	6924.734349	294.5438901	0	259.8661623	0	0	4124.324451	0	2433.095544	516.6321205	0	0	0	0	0	0
fOTU_215	0	0	0	0	0	0	0	0	0	0	245.6006441	0	15905.37007	1109.314796	0	368.2664273	216.566321	46823.21289	1148.393154	6488.254785	4649.689084	321.2375142	9525.22101	1579.305187	6531.631887	7685.434197	0
fOTU_72	0	216.8207488	0	0	165.4654172	0	562.3682751	0	0	342.8252264	0	0	0	0	0	552.399641	18624.70361	0	5359.16805	0	258.3160602	321.2375142	0	315.8610373	296.8923585	0	246.6972113
fOTU_344	0	650.4622464	0	0	0	0	0	0	0	342.8252264	0	0	0	0	0	0	0	0	255.1984786	0	5941.269386	8352.175369	0	1263.444149	5344.062453	1097.919171	0
fOTU_40	402.0783383	1300.924493	1585.852298	0	1489.188755	625.8554323	562.3682751	25721.28275	23867.7122	16112.78564	43225.71336	13004.9889	1472.719451	1663.972195	2338.79546	2025.46535	2382.229531	3881.717131	1913.988589	8110.318481	1549.896361	1927.425085	4535.819529	8528.248008	3859.600661	6038.555441	5674.03586
fOTU_131	402.0783383	0	0	0	7942.340024	1877.566297	95040.2385	1028.85131	1725.376786	171.4126132	1719.204509	506.6878792	0	0	0	0	0	0	127.5992393	0	0	0	0	0	0	0	0
fOTU_644	0	433.6414976	0	0	330.9308343	625.8554323	702.9603439	0	0	0	491.2012881	7093.630309	29454.38901	12202.46276	3378.260109	23200.78492	21006.93314	4609.539093	4210.774897	21897.8599	9299.378169	27305.18871	5745.371403	7896.525933	2968.923585	10430.23212	863.4402396
fOTU_83	0	3035.490483	0	4842.589851	827.3270859	6884.409755	421.7762064	5144.25655	0	1371.300906	4420.811593	4222.398993	589.0877803	0	0	920.6660683	4114.760099	1455.643924	0	4055.159241	1291.580301	321.2375142	0	947.583112	890.6770756	2195.838342	123.3486057
fOTU_377	0	1084.103744	0	1383.5971	165.4654172	0	0	3772.454803	3738.316369	4628.140557	1719.204509	2026.751517	0	0	0	920.6660683	433.132642	0	1658.790111	0	258.3160602	321.2375142	0	0	0	0	0
fOTU_359	402.0783383	0	0	0	0	7510.265187	0	0	0	0	3192.808373	168.8959597	0	0	0	0	0	0	1786.38935	0	0	0	0	315.8610373	0	548.9595855	493.3944226
fOTU_1838	0	0	0	0	0	1251.710865	281.1841376	685.9008733	64701.62946	0	245.6006441	506.6878792	0	554.6573982	0	1657.198923	3031.928494	0	255.1984786	0	0	321.2375142	0	0	593.784717	0	0
fOTU_519	0	0	0	0	0	0	0	0	0	0	0	0	883.6316704	0	1039.464649	3498.531059	1299.397926	970.4292827	3700.377939	811.0318481	0	1606.187571	151.1939843	631.7220746	296.8923585	1646.878757	7894.310762
fOTU_106	0	1084.103744	3259.807502	0	1158.25792	8136.12062	2390.065169	27778.98537	24442.8378	4285.31533	1473.603864	67389.48793	2356.351121	554.6573982	0	368.2664273	5630.724346	242.6073207	0	7704.802557	0	0	0	0	0	0	0
fOTU_48	2010.391691	48134.20623	264.3087164	11483.85593	330.9308343	0	0	0	575.1255952	1028.475679	491.2012881	1013.375758	1472.719451	0	0	0	216.566321	242.6073207	1020.793914	405.5159241	516.6321205	321.2375142	0	947.583112	0	1097.919171	123.3486057
fOTU_539	0	650.4622464	0	0	330.9308343	0	0	0	0	5485.203623	0	337.7919195	0	0	0	184.1332137	216.566321	242.6073207	0	1216.547772	258.3160602	321.2375142	0	0	0	0	246.6972113
fOTU_95	1608.313353	18646.5844	264.3087164	1660.316521	2812.912092	10013.68692	2108.881032	3086.55393	16391.07946	7199.329755	4912.012881	13849.4687	3534.526682	8319.860974	16631.43439	4050.9307	37682.53985	6793.004979	9187.145229	46634.33127	10849.27453	13170.73808	1058.35789	2842.749336	1484.461793	4391.676684	370.045817
fOTU_691	0	0	0	0	0	0	0	342.9504366	575.1255952	857.0630661	736.8019322	0	294.5438901	0	1299.330811	1104.799282	9095.785482	727.821962	510.3969572	2838.611468	1033.264241	963.7125426	0	315.8610373	593.784717	4391.676684	1850.229085
fOTU_124	0	0	0	0	0	0	0	0	0	0	1719.204509	506.6878792	6185.421693	1109.314796	1299.330811	5155.729982	14076.81086	1698.251245	11611.53078	11354.44587	4391.373024	16383.11322	907.1639057	3790.332448	296.8923585	4940.63627	1110.137451
fOTU_300	1206.235015	0	0	0	496.3962515	0	281.1841376	1028.85131	0	0	491.2012881	0	7952.685034	21076.98113	2078.929298	18781.58779	22089.76474	27657.23456	11866.72925	43390.20387	5166.321205	4818.562713	14665.81648	76122.50999	22266.92689	40623.00933	16405.36455
